fico_score,income,debt_to_income,num_open_trades,utilization_rate,inquiries_last_6m,loan_amount,term,apr,channel,product_type,employment_length,state,age,default_12m
849,186171,0.77,18,0.25,7,24674,60,15.74,Direct,Home_Improvement,10,OH,32,0
683,149728,0.69,11,0.5,3,40998,36,7.04,Partner,Home_Improvement,38,NY,31,0
815,138159,0.05,11,0.77,8,16292,36,24.54,Partner,Personal,37,CA,60,0
640,93478,0.05,19,0.9,4,36102,36,14.05,Direct,Debt_Consolidation,40,GA,60,0
680,192273,0.14,5,0.31,7,7789,36,15.53,Partner,Personal,34,NC,26,0
800,75476,0.3,15,0.84,3,49631,60,26.67,Direct,Personal,13,GA,25,0
753,181829,0.58,16,0.72,10,48991,36,19.39,Mail,Personal,32,GA,29,1
802,126120,0.52,17,0.42,0,46019,60,8.08,Partner,Personal,36,TX,43,0
807,34460,0.78,0,0.79,3,20157,36,11.68,Direct,Personal,18,TX,51,0
815,68677,0.69,2,0.56,9,22839,36,18.34,Partner,Business,1,NY,48,0
750,98049,0.25,17,0.2,6,20397,36,15.46,Mail,Auto,15,Other,36,0
566,46275,0.13,9,0.7,,22463,60,7.07,Partner,Home_Improvement,36,FL,69,1
614,116912,0.44,5,0.04,4,15182,36,14.2,Direct,Business,25,TX,51,0
771,81675,0.34,9,0.98,4,48143,36,31.93,Partner,Personal,12,OH,69,0
561,92025,0.11,18,0.29,9,40965,36,27.69,Direct,Auto,16,TX,34,0
827,64429,0.05,18,0.74,8,32465,36,31.25,Direct,Business,9,TX,67,0
738,20676,0.62,11,0.62,4,33117,36,7.36,Partner,Auto,24,GA,53,1
717,198822,0.79,8,0.87,8,2110,36,29.12,Partner,Personal,17,Other,34,0
611,110186,0.21,10,0.62,10,43377,60,8.9,Direct,Home_Improvement,6,IL,59,0
584,81588,0.3,2,0.49,6,21774,60,8.86,Mail,Auto,19,Other,55,1
816,23563,0.09,2,0.34,10,15200,36,5.54,Direct,Personal,40,FL,75,0
551,172932,0.33,3,0.37,5,14202,36,15.76,Direct,Auto,11,Other,40,0
558,98756,0.8,15,0.04,6,19105,60,31.5,Direct,Debt_Consolidation,25,Other,57,0
780,196217,0.76,9,0.1,10,38076,36,16.09,Partner,Home_Improvement,37,TX,25,0
629,39006,0.79,10,0.68,6,35776,36,12.83,Mail,Home_Improvement,0,CA,23,0
826,186311,0.26,16,0.79,9,47861,60,6.35,Direct,Personal,5,PA,30,0
581,139776,0.2,14,0.95,1,13377,36,34.25,Partner,Debt_Consolidation,17,OH,21,1
747,39651,0.4,1,0.0,4,34731,36,14.13,Partner,Home_Improvement,,NC,64,0
712,105676,0.71,18,0.39,5,24667,36,7.35,Direct,Business,36,OH,55,0
612,107379,0.12,8,0.11,6,8182,36,7.89,Mail,Debt_Consolidation,16,TX,69,0
617,52361,0.31,13,1.0,9,20567,60,7.64,Partner,Home_Improvement,4,CA,31,0
745,108410,0.79,20,0.99,10,31454,36,10.6,Partner,Home_Improvement,12,Other,45,1
799,89163,0.53,20,0.06,3,34583,60,28.36,Direct,Home_Improvement,39,FL,69,0
828,80668,0.32,10,0.95,7,12739,36,5.79,Partner,Personal,7,FL,24,1
810,42040,0.3,10,0.09,4,39859,36,26.55,Partner,Personal,15,NY,61,0
685,157492,0.38,20,0.67,9,36044,36,24.89,Direct,Personal,29,CA,32,0
801,155186,0.6,7,0.11,5,25887,36,26.65,Direct,Personal,,Other,75,1
704,100591,0.15,9,0.25,10,32334,60,25.34,Partner,Business,39,NY,29,0
838,142258,0.32,20,0.47,,49236,60,33.1,Partner,Debt_Consolidation,27,OH,62,0
772,96010,0.49,12,0.45,7,47304,36,10.7,Partner,Debt_Consolidation,28,Other,28,1
615,31922,0.08,4,0.88,7,1538,36,9.27,Mail,Debt_Consolidation,14,IL,36,0
668,75625,0.09,2,0.43,6,49408,60,31.39,Direct,Home_Improvement,26,Other,58,1
606,50855,0.3,17,0.9,2,16720,60,6.8,Direct,Personal,33,OH,46,1
704,108845,0.64,17,0.72,4,47613,36,27.22,Mail,Debt_Consolidation,29,MI,62,1
584,150474,0.42,20,0.31,0,4961,36,27.0,Partner,Auto,10,IL,38,0
576,95128,0.25,12,0.79,7,8649,36,21.16,Direct,Personal,31,TX,66,0
699,118277,0.56,14,0.9,3,43088,36,24.22,Partner,Business,26,CA,52,1
730,110051,0.53,19,0.46,0,48440,60,23.03,Partner,Debt_Consolidation,3,NY,74,0
684,47349,0.12,5,0.96,9,12495,36,24.15,Partner,Home_Improvement,8,NY,37,1
603,150565,0.38,20,0.53,6,22018,36,32.69,Direct,Business,17,NC,34,0
551,129678,0.23,18,0.41,7,11612,36,15.21,Partner,Business,6,Other,67,1
774,64627,0.3,1,0.57,2,8681,60,15.27,Partner,Business,11,TX,24,0
721,161822,0.42,8,0.67,2,15248,36,12.5,Mail,Personal,1,Other,72,1
756,28936,0.24,13,0.14,2,7330,36,8.59,Mail,Debt_Consolidation,24,CA,51,0
688,197928,0.64,8,0.9,2,3149,60,29.8,Mail,Personal,2,MI,50,0
720,152818,0.45,12,0.49,4,11773,60,26.83,Direct,Debt_Consolidation,30,NY,63,1
655,28673,0.52,5,0.69,9,10856,36,20.89,Direct,Business,29,CA,52,1
673,184936,0.15,8,0.55,9,27156,60,12.51,Direct,Auto,10,Other,47,0
842,142900,0.04,3,0.89,4,44931,36,7.32,Direct,Auto,19,NC,51,0
737,89084,0.24,18,0.75,4,14002,60,18.95,Direct,Home_Improvement,2,NY,42,0
690,124068,0.53,10,0.98,6,1629,36,21.12,Mail,Debt_Consolidation,37,CA,58,1
645,196498,0.32,19,0.07,1,6042,60,20.26,Direct,Debt_Consolidation,29,GA,32,0
622,111265,0.2,8,0.07,7,22649,60,34.0,Direct,Debt_Consolidation,31,NY,31,1
816,81748,0.35,0,0.5,8,15174,36,34.91,Direct,Debt_Consolidation,12,GA,51,0
817,126381,0.31,16,0.02,0,32544,60,16.08,Direct,Personal,,CA,52,0
693,143296,0.7,19,0.16,0,16391,36,18.58,Direct,Personal,30,CA,39,0
807,183080,0.22,18,0.33,2,33685,36,27.24,Direct,Personal,15,GA,46,0
791,65576,0.64,16,0.09,9,23650,60,20.07,Partner,Home_Improvement,32,Other,22,0
656,80587,0.32,5,0.44,4,20800,36,29.87,Direct,Debt_Consolidation,24,TX,52,1
625,46714,0.64,11,0.24,5,4288,36,16.77,Mail,Personal,36,Other,49,0
766,21104,0.44,5,0.77,4,39855,36,31.36,Direct,Home_Improvement,0,NY,68,0
752,99908,0.73,15,0.07,10,7127,60,7.57,Mail,Personal,9,CA,33,0
577,127686,0.75,13,0.58,10,34330,36,34.91,Partner,Business,26,NY,62,0
744,128123,0.47,12,0.06,2,10038,36,16.35,Mail,Home_Improvement,,IL,64,0
629,97793,0.49,13,0.16,3,8840,60,19.04,Partner,Home_Improvement,11,FL,30,1
795,70278,0.78,2,0.67,,38770,36,32.5,Direct,Personal,6,NY,23,1
670,64116,0.38,0,0.3,3,49237,36,7.63,Direct,Home_Improvement,18,GA,35,1
583,119802,0.18,6,0.76,4,30244,36,26.05,Mail,Auto,40,TX,61,0
625,28547,0.32,17,0.13,10,39788,36,15.23,Partner,Personal,19,Other,43,0
838,194013,0.52,2,0.43,2,25192,36,22.91,Direct,Business,26,FL,42,0
747,41426,0.34,13,0.83,5,18871,36,11.8,Partner,Debt_Consolidation,15,OH,45,0
741,82741,0.64,5,0.11,8,39981,36,30.69,Partner,Debt_Consolidation,8,NC,59,0
604,189046,0.3,14,0.55,10,30639,36,27.3,Mail,Debt_Consolidation,16,TX,21,0
676,51636,0.36,10,0.33,0,18071,36,30.14,Direct,Personal,17,TX,24,1
579,172534,0.24,8,0.13,10,5050,60,15.58,Direct,Home_Improvement,32,CA,42,0
657,58946,0.49,13,0.49,3,21229,36,33.0,Partner,Home_Improvement,37,FL,27,0
844,58805,0.11,20,0.7,4,15849,60,25.77,Direct,Debt_Consolidation,6,PA,25,0
725,176491,0.61,11,0.98,9,18651,36,29.2,Direct,Home_Improvement,32,IL,70,0
627,156448,0.27,20,0.28,7,39036,36,26.02,Partner,Personal,19,TX,57,0
566,171989,0.32,12,0.15,2,37060,36,19.84,Direct,Personal,10,NC,68,0
786,132985,0.3,7,0.05,7,44181,60,22.11,Partner,Debt_Consolidation,0,OH,58,1
694,26059,0.39,7,0.28,6,7720,36,26.79,Direct,Home_Improvement,3,CA,53,1
564,21146,0.14,11,0.04,1,20913,60,12.7,Partner,Auto,36,TX,24,0
564,86179,0.49,15,0.34,4,21532,36,32.85,Direct,Personal,12,NY,34,0
762,109823,0.05,1,0.21,4,37795,36,28.76,Partner,Personal,7,TX,48,0
684,172477,0.03,11,0.64,9,16930,36,32.82,Direct,Debt_Consolidation,40,PA,33,0
782,49106,0.44,4,0.83,1,41996,60,9.79,Partner,Home_Improvement,12,Other,57,1
816,49751,0.54,0,0.54,0,11109,36,32.55,Partner,Auto,30,Other,21,0
733,130909,0.25,2,0.9,9,43957,36,15.46,Mail,Debt_Consolidation,25,TX,36,0
630,80697,0.4,8,0.97,2,4773,36,7.11,Partner,Home_Improvement,0,TX,59,0
742,181405,0.19,10,0.24,10,6874,36,16.49,Partner,Personal,33,TX,32,0
826,195595,0.04,5,0.69,9,26506,36,20.63,Partner,Personal,23,Other,56,1
736,197878,0.25,9,0.55,4,33197,60,9.24,Direct,Personal,,CA,75,0
781,139606,0.26,19,0.05,5,17458,60,33.15,Partner,Home_Improvement,13,CA,32,0
626,176616,0.36,19,0.34,7,22412,36,31.54,Direct,Debt_Consolidation,3,NY,52,0
561,67364,0.13,3,0.47,6,29633,60,23.69,Direct,Business,26,PA,31,1
738,124297,0.75,12,0.16,9,12213,60,33.05,Direct,Home_Improvement,36,IL,40,0
774,132091,0.68,14,0.76,2,23862,36,33.06,Partner,Debt_Consolidation,19,NY,52,0
837,126648,0.69,1,0.4,9,48821,60,17.41,Direct,Debt_Consolidation,37,CA,62,1
783,20728,0.25,5,0.42,6,41000,60,23.52,Direct,Home_Improvement,19,CA,65,0
643,152259,0.3,9,0.1,2,31453,36,5.0,Partner,Home_Improvement,39,CA,31,1
556,65759,0.46,9,0.27,6,9809,60,16.34,Direct,Home_Improvement,18,Other,53,0
718,92298,0.3,17,0.6,8,21522,36,31.93,Mail,Personal,18,PA,57,0
727,78416,0.76,20,0.65,5,10381,36,21.5,Direct,Home_Improvement,0,CA,57,1
612,40856,0.23,19,0.42,3,28763,36,21.94,Partner,Personal,20,Other,63,1
602,182123,0.52,20,0.96,0,2834,36,23.51,Direct,Debt_Consolidation,18,TX,43,1
595,154656,0.15,20,0.93,6,22006,36,22.11,Partner,Debt_Consolidation,21,TX,23,0
843,73755,0.37,14,0.76,0,30020,60,34.86,Partner,Personal,25,Other,26,1
684,165910,0.16,19,0.31,5,39533,36,21.14,Direct,Debt_Consolidation,26,CA,58,0
741,121885,0.45,8,0.6,6,2366,60,24.35,Direct,Personal,14,CA,43,1
746,172970,0.09,15,0.21,4,40380,36,31.42,Partner,Business,12,OH,34,0
593,83633,0.59,15,0.89,8,33637,36,8.39,Partner,Home_Improvement,5,OH,28,0
686,81637,0.13,2,0.63,7,1816,60,31.35,Partner,Personal,38,PA,47,1
812,37980,0.15,5,0.17,0,34258,36,10.43,Direct,Personal,15,FL,41,0
793,49205,0.64,1,0.8,2,44818,36,34.75,Partner,Personal,40,NC,32,0
613,161341,0.64,20,0.83,3,42079,36,12.16,Direct,Personal,14,TX,24,0
664,84468,0.74,16,0.12,6,33822,36,27.8,Direct,Home_Improvement,9,FL,60,0
756,66054,0.07,12,0.95,0,42541,36,17.51,Direct,Personal,8,CA,38,0
659,121940,0.12,18,0.13,3,48431,36,6.31,Mail,Personal,38,FL,45,0
617,167697,0.07,16,0.29,9,39894,36,15.68,Partner,Home_Improvement,38,FL,49,0
706,52912,0.54,14,0.84,6,16134,60,12.71,Direct,Personal,6,NY,39,1
584,96653,0.59,5,0.32,8,34476,60,24.99,Direct,Debt_Consolidation,35,Other,60,1
600,78670,0.62,19,0.62,7,23297,36,20.81,Partner,Debt_Consolidation,8,PA,68,0
633,87472,0.09,10,0.97,0,47961,36,30.55,Partner,Personal,18,CA,51,0
797,110580,0.17,15,0.05,10,4405,36,12.09,Direct,Business,40,IL,56,0
550,159192,0.27,16,0.19,10,31149,36,15.69,Mail,Auto,26,NC,35,0
581,165954,0.42,16,0.56,9,34809,36,20.83,Mail,Auto,17,IL,32,0
551,127934,0.2,6,0.66,9,49837,36,15.18,Partner,Personal,,FL,66,1
660,68560,0.23,8,0.78,10,3092,36,23.39,Direct,Home_Improvement,14,NC,28,1
804,64749,0.24,15,0.5,9,49282,36,32.68,Direct,Personal,10,Other,44,0
607,169134,0.79,5,0.47,2,19414,36,24.54,Direct,Business,36,NY,58,0
596,168235,0.37,16,0.58,1,28933,36,15.75,Mail,Business,3,Other,24,1
614,78267,0.08,4,0.34,7,25110,36,5.74,Direct,Personal,34,Other,43,0
671,163835,0.22,14,0.97,1,49830,60,13.08,Mail,Debt_Consolidation,14,Other,24,0
792,55153,0.26,3,0.09,9,44500,60,33.03,Partner,Personal,5,NC,24,1
782,196526,0.24,5,0.68,2,10988,60,9.79,Direct,Auto,17,NY,52,0
577,74080,0.31,7,0.35,4,11391,36,18.23,Mail,Personal,24,NY,68,0
705,188824,0.35,0,0.28,5,22976,36,27.68,Direct,Auto,23,GA,59,0
667,146428,0.07,20,0.93,0,46521,36,13.7,Partner,Debt_Consolidation,14,PA,25,1
839,178068,0.3,2,0.1,10,48909,36,13.4,Direct,Personal,16,FL,34,0
812,83166,0.27,11,0.89,8,43263,36,17.81,Direct,Home_Improvement,39,NY,49,0
699,62473,0.51,20,0.98,4,14958,36,20.91,Partner,Debt_Consolidation,37,PA,52,1
770,146145,0.74,10,0.23,8,8011,36,20.9,Partner,Debt_Consolidation,38,NY,37,0
631,94292,0.33,2,0.65,10,37876,60,22.8,Direct,Personal,6,NY,22,0
647,103405,0.06,17,0.85,5,30648,36,15.99,Partner,Personal,24,GA,25,1
605,182995,0.77,5,0.71,10,19938,36,24.73,Direct,Debt_Consolidation,0,PA,45,1
570,38571,0.77,14,0.08,3,3219,36,33.49,Direct,Home_Improvement,16,CA,47,0
793,76661,0.78,3,1.34,9,10384,60,15.35,Direct,Debt_Consolidation,5,Other,23,0
578,36512,0.41,4,0.37,10,46158,36,16.44,Mail,Debt_Consolidation,0,NY,54,0
560,46276,0.0,4,0.75,2,48507,36,10.08,Direct,Auto,39,Other,23,1
584,119300,0.45,8,0.73,1,1340,36,32.48,Direct,Debt_Consolidation,4,PA,23,0
767,80128,0.67,17,0.15,2,24776,36,22.02,Direct,Personal,37,Other,42,0
629,105658,0.2,9,0.79,9,26590,36,14.81,Mail,Home_Improvement,10,Other,66,1
684,186858,0.42,10,0.7,5,41480,36,5.06,Mail,Personal,8,Other,47,1
804,52754,0.68,6,0.15,2,2090,36,7.7,Direct,Auto,15,CA,27,0
693,100536,0.41,5,0.18,7,37348,36,19.97,Direct,Personal,19,Other,60,0
639,168808,0.3,20,0.16,9,29453,36,30.33,Partner,Business,16,OH,71,0
681,104076,0.51,8,0.73,6,23555,60,18.85,Mail,Personal,40,MI,49,1
787,76355,0.12,5,0.81,6,28934,36,12.71,Partner,Home_Improvement,19,CA,70,0
690,189774,0.05,0,0.72,2,43152,36,30.49,Direct,Debt_Consolidation,36,NC,39,0
706,107267,0.58,6,0.35,6,34731,36,34.58,Partner,Debt_Consolidation,26,Other,73,1
552,77955,0.67,19,0.55,1,14227,36,29.28,Direct,Debt_Consolidation,4,MI,44,1
820,48299,0.51,4,0.21,5,16948,60,13.2,Partner,Personal,25,PA,42,1
736,25945,0.3,14,0.82,9,9985,36,31.15,Direct,Personal,35,Other,74,0
665,56261,0.6,12,0.34,9,19946,36,18.39,Direct,Personal,40,CA,54,1
763,79330,0.56,3,0.09,3,6187,36,18.76,Direct,Home_Improvement,30,Other,26,0
565,118670,0.54,8,0.73,1,19434,36,20.19,Direct,Business,4,PA,47,0
710,101431,0.7,11,0.53,10,32101,36,12.38,Partner,Personal,8,Other,71,0
838,165713,0.75,17,0.18,4,23273,36,25.76,Direct,Home_Improvement,7,FL,22,1
792,136791,0.42,8,0.37,9,49425,36,26.64,Direct,Home_Improvement,8,NY,68,0
554,28527,0.6,20,0.89,10,23702,36,33.27,Partner,Auto,40,TX,44,1
604,66061,0.65,5,0.31,8,48146,60,29.2,Direct,Business,7,GA,25,1
838,185669,0.14,10,0.09,6,38954,36,14.34,Partner,Auto,29,PA,25,0
812,198482,0.47,1,0.91,4,36292,36,14.92,Direct,Business,27,TX,71,1
622,164019,0.34,17,0.66,7,37592,36,9.6,Partner,Debt_Consolidation,14,CA,46,0
731,29471,0.66,12,0.62,1,45831,36,34.9,Partner,Business,33,GA,42,1
592,42846,0.26,20,0.71,5,21458,36,10.1,Partner,Personal,25,PA,66,0
636,80527,0.55,3,0.55,2,10477,60,24.78,Direct,Debt_Consolidation,3,CA,74,0
698,198681,0.26,8,0.31,3,2943,36,18.93,Direct,Debt_Consolidation,28,OH,68,0
727,46287,0.4,3,0.4,3,12470,36,11.65,Partner,Auto,12,GA,23,0
579,68978,0.66,10,0.02,6,29028,36,6.34,Direct,Home_Improvement,32,FL,44,0
740,110738,0.69,6,0.14,4,33535,36,30.97,Partner,Personal,17,TX,21,1
748,33129,0.01,2,0.55,10,11183,36,32.05,Direct,Debt_Consolidation,35,TX,28,0
839,44927,0.4,18,0.81,,7932,60,21.03,Mail,Personal,0,NY,27,0
816,132994,0.57,10,0.75,2,27967,36,14.19,Partner,Debt_Consolidation,39,GA,35,0
722,41082,0.39,15,0.2,3,6468,60,28.03,Direct,Personal,15,TX,41,0
725,181703,0.2,15,0.42,5,5103,36,30.84,Mail,Debt_Consolidation,27,NC,61,0
598,106433,0.2,6,0.41,8,7094,36,13.62,Direct,Debt_Consolidation,18,TX,46,0
704,189272,0.6,13,0.7,4,47455,36,21.17,Direct,Auto,31,Other,34,0
716,153720,0.43,15,0.96,4,3620,36,6.74,Partner,Debt_Consolidation,24,TX,44,0
662,163002,0.39,8,0.29,7,6125,36,14.24,Direct,Home_Improvement,33,OH,74,0
563,131131,0.29,14,0.83,2,41034,60,33.33,Direct,Debt_Consolidation,10,NY,66,0
742,135500,0.68,15,0.45,4,7223,36,30.87,Mail,Home_Improvement,37,TX,51,0
578,23209,0.17,8,0.04,,22976,60,10.5,Partner,Personal,12,Other,64,0
694,134186,0.56,3,0.84,8,18483,60,20.26,Partner,Home_Improvement,29,OH,54,0
801,182324,0.59,11,0.47,9,32266,36,7.97,Mail,Personal,38,Other,74,0
665,187409,0.57,11,0.1,8,43552,36,33.45,Partner,Home_Improvement,25,Other,54,0
624,24650,0.02,5,0.94,5,4962,36,34.88,Mail,Business,6,TX,38,0
722,66604,0.67,9,0.6,7,29655,36,12.46,Mail,Auto,4,NY,22,0
794,34086,0.24,10,0.21,6,36569,60,16.95,Direct,Auto,31,NY,45,0
693,79422,0.79,3,0.34,3,44590,60,23.81,Partner,Debt_Consolidation,36,MI,58,0
575,28358,0.42,10,0.58,0,21434,36,34.17,Direct,Personal,28,CA,23,1
703,186067,0.12,2,0.29,10,29824,36,29.06,Partner,Debt_Consolidation,10,MI,75,1
700,56991,,20,0.61,1,3297,36,19.85,Direct,Personal,5,NC,66,0
765,81851,0.06,4,0.27,0,44413,36,22.6,Partner,Home_Improvement,40,NY,41,1
576,131178,0.25,17,0.9,6,34255,36,9.89,Partner,Auto,23,NY,65,0
649,191896,0.7,2,0.49,7,1068,60,24.11,Direct,Personal,27,NY,70,1
698,71368,0.0,0,0.22,8,33569,60,24.11,Direct,Business,27,Other,42,0
705,177562,0.52,15,0.7,9,47551,36,25.96,Direct,Home_Improvement,24,CA,56,0
737,117558,0.78,15,0.53,4,22474,60,26.16,Mail,Auto,,TX,30,1
727,140715,0.3,8,0.08,2,28627,36,14.18,Direct,Auto,0,GA,57,1
668,45701,0.23,18,0.15,6,28648,36,9.36,Partner,Debt_Consolidation,12,NY,56,0
819,158458,0.54,13,0.27,10,31135,60,12.18,Partner,Debt_Consolidation,15,PA,63,0
653,84427,0.4,6,0.53,6,37301,60,11.31,Partner,Debt_Consolidation,33,IL,30,0
743,111381,0.14,4,0.25,0,33188,60,30.01,Partner,Personal,31,PA,35,0
814,87017,0.74,19,0.4,10,13908,36,32.87,Direct,Business,22,NC,24,0
578,137839,0.32,14,0.74,7,36277,36,33.85,Partner,Personal,4,IL,55,0
770,151433,0.76,18,0.89,3,15234,36,15.85,Partner,Personal,10,OH,37,0
646,122113,0.28,16,0.54,9,8276,60,21.1,Direct,Debt_Consolidation,37,TX,40,1
756,73449,0.48,11,0.48,,27000,60,14.68,Direct,Personal,19,Other,74,0
811,132390,0.35,18,0.16,4,43262,36,25.7,Mail,Personal,1,TX,40,0
689,79160,0.67,10,0.23,6,20246,60,21.96,Direct,Personal,36,PA,59,1
593,104869,0.75,7,0.95,0,10683,60,5.33,Direct,Debt_Consolidation,30,CA,74,0
773,167587,0.19,17,0.69,5,8095,36,15.75,Mail,Debt_Consolidation,0,IL,28,0
553,34329,0.02,19,0.86,9,45831,36,33.53,Direct,Auto,36,FL,35,0
713,113302,0.76,10,0.18,2,9334,36,14.11,Mail,Business,5,FL,33,0
656,33577,0.19,2,0.32,9,22439,60,32.36,Direct,Debt_Consolidation,27,OH,59,0
607,190600,0.63,4,0.52,7,20088,36,26.15,Partner,Personal,12,NY,22,0
775,156169,0.47,18,0.89,6,9844,60,22.29,Mail,Personal,35,OH,39,1
576,166704,0.75,3,0.57,2,43769,36,6.6,Partner,Debt_Consolidation,33,NC,57,0
673,162504,0.76,13,0.35,4,31084,36,23.67,Direct,Debt_Consolidation,3,Other,64,0
754,119762,0.12,0,0.86,0,25348,36,34.9,Partner,Business,25,FL,27,1
721,33797,0.33,20,0.37,6,29361,36,30.39,Partner,Personal,1,FL,74,0
825,170598,0.17,15,0.57,3,39249,36,32.8,Direct,Personal,36,NY,74,0
748,24791,0.47,0,0.14,6,18825,60,7.14,Partner,Auto,14,TX,31,1
763,196616,0.11,15,0.45,10,37189,36,28.48,Mail,Auto,34,CA,36,0
708,121155,0.17,6,0.74,2,34749,60,12.93,Direct,Debt_Consolidation,35,FL,46,0
570,28224,0.04,11,0.91,9,44096,36,32.62,Partner,Personal,30,CA,74,0
720,139028,0.43,17,0.64,7,30759,60,34.0,Partner,Personal,6,Other,72,1
608,97322,0.22,13,0.09,9,44110,60,15.23,Direct,Personal,26,CA,44,0
720,81589,0.62,20,0.68,3,33612,60,17.77,Direct,Home_Improvement,38,FL,23,1
837,46812,0.67,5,0.18,6,18653,60,30.39,Partner,Personal,6,OH,40,0
741,74168,0.16,11,0.08,3,6061,36,15.37,Direct,Personal,0,NY,31,0
845,70183,0.36,5,0.23,9,49968,36,19.48,Direct,Home_Improvement,26,Other,56,0
689,193415,0.16,6,0.63,5,46627,60,14.13,Partner,Debt_Consolidation,28,FL,33,0
758,109534,0.35,18,0.57,0,26222,36,20.2,Direct,Personal,7,CA,26,0
603,116765,0.74,16,0.96,3,21399,60,12.53,Direct,Debt_Consolidation,28,NC,24,0
706,105308,0.17,7,0.49,5,12745,36,7.89,Direct,Home_Improvement,6,FL,45,1
815,90812,0.01,19,0.09,4,5699,60,20.2,Direct,Personal,23,CA,51,0
733,45857,0.22,20,0.36,8,13414,60,19.59,Direct,Debt_Consolidation,29,Other,32,1
815,37978,0.31,17,0.31,2,31697,36,34.37,Partner,Personal,2,IL,50,0
551,81892,0.02,0,0.38,0,18151,36,26.4,Direct,Home_Improvement,5,CA,74,1
621,139794,0.15,6,0.78,3,28965,60,30.71,Direct,Auto,24,CA,23,0
622,63071,0.33,11,0.26,3,4435,36,30.84,Mail,Home_Improvement,19,Other,74,0
744,36235,0.57,19,0.56,7,11245,60,12.66,Direct,Debt_Consolidation,15,TX,28,0
595,72458,0.35,13,0.31,0,43002,36,25.94,Mail,Auto,2,TX,23,0
786,179702,0.73,6,0.54,9,21918,60,14.02,Mail,Home_Improvement,20,TX,25,0
777,140172,0.28,11,0.31,2,34745,60,25.2,Partner,Debt_Consolidation,34,NY,33,0
615,184471,0.06,7,0.64,8,33310,36,28.58,Partner,Home_Improvement,4,TX,40,1
719,139031,0.23,16,0.53,10,16143,60,17.75,Partner,Personal,23,GA,30,1
723,65319,0.77,11,0.06,3,45582,36,28.69,Direct,Auto,27,Other,55,0
680,143264,0.08,11,0.48,5,28211,36,5.52,Direct,Business,13,CA,73,1
599,129450,0.48,7,0.14,2,37404,36,32.34,Direct,Business,26,Other,73,1
685,103736,0.16,15,0.11,10,3382,36,14.66,Partner,Debt_Consolidation,28,PA,52,0
601,74540,0.14,17,0.3,3,12461,36,10.71,Direct,Personal,2,IL,34,1
724,136505,0.07,14,0.25,3,47085,60,8.01,Direct,Debt_Consolidation,35,NY,67,0
695,25741,0.79,18,0.23,9,41105,60,21.02,Partner,Business,23,IL,21,0
842,179043,0.45,16,0.95,,43341,36,31.61,Partner,Personal,29,Other,38,0
596,114971,0.27,15,0.85,5,35059,36,32.18,Mail,Business,13,TX,33,1
755,127059,0.77,16,0.43,8,25181,60,30.0,Direct,Personal,4,NY,24,1
786,74197,0.63,12,0.73,10,20017,36,7.35,Direct,Debt_Consolidation,2,CA,34,0
571,166073,0.74,17,0.99,5,36914,36,23.29,Partner,Business,19,Other,34,1
726,163710,0.35,13,0.14,0,41931,60,8.22,Direct,Personal,39,OH,58,1
733,35619,0.45,0,0.67,3,45204,36,19.38,Direct,Personal,25,IL,35,0
686,77464,0.56,5,0.29,3,40302,36,5.39,Direct,Personal,5,PA,50,0
754,158391,0.52,20,0.19,6,33972,36,5.57,Direct,Home_Improvement,9,CA,40,0
799,20419,0.13,19,0.76,7,39464,36,23.22,Partner,Debt_Consolidation,20,Other,60,1
619,195823,0.68,6,0.24,9,32061,36,20.94,Direct,Auto,30,TX,43,0
667,82947,0.18,0,0.2,2,23063,36,22.26,Partner,Personal,4,NC,33,0
807,79454,0.49,17,0.75,4,11347,36,17.37,Direct,Personal,13,FL,22,1
610,84687,0.06,12,0.64,3,47496,36,17.96,Direct,Debt_Consolidation,12,NY,42,1
619,75716,0.11,10,0.69,4,34522,36,26.76,Partner,Home_Improvement,36,NC,34,0
663,110839,0.14,19,0.5,10,26399,36,5.2,Direct,Personal,4,TX,41,0
781,107560,0.01,12,0.2,7,42575,36,33.76,Partner,Home_Improvement,1,TX,64,0
787,60052,0.58,5,0.91,6,18137,36,33.23,Direct,Debt_Consolidation,30,PA,60,0
645,121292,0.48,13,0.71,0,6832,36,11.18,Direct,Home_Improvement,35,IL,29,1
840,120874,0.06,19,0.28,1,36393,36,8.59,Partner,Debt_Consolidation,26,Other,68,0
626,124419,0.02,13,0.52,2,11334,60,18.75,Direct,Debt_Consolidation,5,FL,69,0
630,108433,0.76,14,0.53,0,36858,60,15.05,Mail,Debt_Consolidation,3,CA,73,0
586,40539,0.15,4,0.47,0,43596,36,32.12,Mail,Home_Improvement,40,Other,57,0
568,141817,0.12,6,0.05,3,16893,36,27.08,Direct,Personal,22,PA,25,1
804,143101,0.74,7,0.54,10,30997,60,9.72,Partner,Debt_Consolidation,34,Other,73,0
758,106254,0.08,8,0.69,8,25694,36,18.79,Direct,Auto,1,TX,45,0
839,181062,0.5,18,0.51,7,10255,36,10.2,Partner,Personal,0,TX,54,1
609,39781,0.56,20,0.44,6,17330,36,5.63,Direct,Personal,17,NY,57,0
775,45380,0.66,18,0.17,8,43604,36,9.26,Partner,Business,7,OH,71,0
579,156216,0.59,10,0.98,1,43911,36,11.98,Direct,Personal,20,PA,51,0
639,128631,0.68,10,0.6,1,48102,36,8.86,Mail,Auto,22,TX,26,0
